ProductID,CategoryID,BrandID,SpecificationID,UniqueID,ModelID,CategoryName,BrandName,SpecificationName,UniqueFeature,Price,Stock,Category,Brand,Feature
B000ASTKWQ,B000,A,AS,AST,KWQ,Smartphones,Google,Turquoise,Temperature Sensor,1293.97,127,B000,A,T
B000U3DZAY,B000,U,U3,U3D,ZAY,Smartphones,Ulefone,Gold,Gaming Optimized,2320.48,62,B000,U,D
B000UQ5MCU,B000,U,UQ,UQ5,MCU,Smartphones,Ulefone,Slate,Noise Cancellation,1597.91,489,B000,U,5
B00006BA0V,B000,0,06,06B,A0V,Smartphones,Generic,Green,OLED Display,2614.92,87,B000,0,B
B000RT8CM2,B000,R,RT,RT8,CM2,Smartphones,Razer,Amber,5G Enabled,2551.4,247,B000,R,8
B000E3CO8O,B000,E,E3,E3C,O8O,Smartphones,Epson,Gold,AI-enhanced,1677.83,1,B000,E,C
B00017LSDU,B000,1,17,17L,SDU,Smartphones,Apple,Purple,Long Battery Life,487.86,200,B000,1,L
B000P6R6H4,B000,P,P6,P6R,6H4,Smartphones,Panasonic,Green,Rugged Design,2903.81,163,B000,P,R
B0009EJ92C,B000,9,9E,9EJ,92C,Smartphones,Microsoft,Lime,JBL-Tuned Audio,1548.59,254,B000,9,J
B000LJEXGW,B000,L,LJ,LJE,XGW,Smartphones,LG,Graphite,Smart Assistant,402.32,279,B000,L,E
B000RGGU4M,B000,R,RG,RGG,U4M,Smartphones,Razer,Magenta,Ultra Light,1435.82,393,B000,R,G
B000VKMFI4,B000,V,VK,VKM,FI4,Smartphones,Vivo,Rose Gold,MagSafe Compatible,787.93,483,B000,V,M
B0000614V5,B000,0,06,061,4V5,Smartphones,Generic,Green,Wireless Charging,737.23,329,B000,0,1
B0003MYBZA,B000,3,3M,3MY,BZA,Smartphones,Sony,Burgundy,Yoga Mode,794.38,167,B000,3,Y
B000V5EQY0,B000,V,V5,V5E,QY0,Smartphones,Vivo,Blue,Smart Assistant,1577.66,36,B000,V,E
B000DZFUIO,B000,D,DZ,DZF,UIO,Smartphones,DJI,Ice Blue,Biometric Security,1612.58,114,B000,D,F
B000KK93SA,B000,K,KK,KK9,3SA,Smartphones,Kodak,Rose Gold,Pro Camera System,1561.81,91,B000,K,9
B0009U60JQ,B000,9,9U,9U6,0JQ,Smartphones,Microsoft,Emerald,Water Resistant,1898.18,377,B000,9,6
B000S69336,B000,S,S6,S69,336,Smartphones,Sharp,Green,Pro Camera System,2664.68,493,B000,S,9
B000G6M6GE,B000,G,G6,G6M,6GE,Smartphones,GoPro,Green,MagSafe Compatible,1996.98,226,B000,G,M
B00005AY9A,B000,0,05,05A,Y9A,Smartphones,Generic,Blue,Touchscreen,209.23,419,B000,0,A
B000EUFJXE,B000,E,EU,EUF,JXE,Smartphones,Epson,Emerald,Biometric Security,1183.47,491,B000,E,F
B00063IT0Y,B000,6,63,63I,T0Y,Smartphones,Lenovo,Gold,Graphene Battery,1948.8,247,B000,6,I
B000KKXI7W,B000,K,KK,KKX,I7W,Smartphones,Kodak,Rose Gold,X-Ray Mode,451.95,394,B000,K,X
B0002IP2XU,B000,2,2I,2IP,2XU,Smartphones,Samsung,Charcoal,Performance Mode,111.36,451,B000,2,P
B00006HMPH,B000,0,06,06H,MPH,Smartphones,Generic,Green,Metal Build,299.59,167,B000,0,H
B000GQS39S,B000,G,GQ,GQS,39S,Smartphones,GoPro,Slate,Stereo Speakers,750.03,204,B000,G,S
B000QS2WL6,B000,Q,QS,QS2,WL6,Smartphones,Qualcomm,Turquoise,High Refresh Rate,142.44,173,B000,Q,2
B000NWKHP8,B000,N,NW,NWK,HP8,Smartphones,Nikon,Onyx,Kinetic Charging,669.2,173,B000,N,K
B000DZLZ6K,B000,D,DZ,DZL,Z6K,Smartphones,DJI,Ice Blue,Long Battery Life,564.05,348,B000,D,L
B000D2WAQM,B000,D,D2,D2W,AQM,Smartphones,DJI,Silver,Waterproof,118.89,372,B000,D,W
B000J36PCU,B000,J,J3,J36,PCU,Smartphones,JBL,Gold,Water Resistant,1273.22,156,B000,J,6
B0009QW4MM,B000,9,9Q,9QW,4MM,Smartphones,Microsoft,Slate,Waterproof,1276.13,488,B000,9,W
B000UBF9ZA,B000,U,UB,UBF,9ZA,Smartphones,Ulefone,Orange,Biometric Security,929.21,244,B000,U,F
B00022OAFM,B000,2,22,22O,AFM,Smartphones,Samsung,Silver,Optical Zoom,722.66,134,B000,2,O
B00006L4WV,B000,0,06,06L,4WV,Smartphones,Generic,Green,Long Battery Life,1717.61,73,B000,0,L
B0003MLSN8,B000,3,3M,3ML,SN8,Smartphones,Sony,Burgundy,Long Battery Life,1275.14,259,B000,3,L
B000THV2YM,B000,T,TH,THV,2YM,Smartphones,Toshiba,Lavender,Voice Control,1609.37,176,B000,T,V
B000P4LGMM,B000,P,P4,P4L,GMM,Smartphones,Panasonic,Red,Long Battery Life,1345.06,142,B000,P,L
B00008ZPGX,B000,0,08,08Z,PGX,Smartphones,Generic,Pink,Zero Latency,657.15,447,B000,0,Z
B000H2WXWY,B000,H,H2,H2W,XWY,Smartphones,Huawei,Silver,Waterproof,2184.78,199,B000,H,W
B000B5MEXU,B000,B,B5,B5M,EXU,Smartphones,Unknown,Blue,MagSafe Compatible,909.76,418,B000,B,M
B000B5QZ3A,B000,B,B5,B5Q,Z3A,Smartphones,Unknown,Blue,Quantum Display,1349.33,23,B000,B,Q
B000W3RPW6,B000,W,W3,W3R,PW6,Smartphones,Western Digital,Gold,Rugged Design,2708.11,421,B000,W,R
B000RPXHHG,B000,R,RP,RPX,HHG,Smartphones,Razer,Coral,X-Ray Mode,2508.83,326,B000,R,X
B00077AA5Q,B000,7,77,77A,A5Q,Smartphones,Asus,Purple,Touchscreen,869.44,474,B000,7,A
B000068MP2,B000,0,06,068,MP2,Smartphones,Generic,Green,5G Enabled,251.24,124,B000,0,8
B00029X1JQ,B000,2,29,29X,1JQ,Smartphones,Samsung,Brown,X-Ray Mode,2175.18,486,B000,2,X
B000LQZNZ0,B000,L,LQ,LQZ,NZ0,Smartphones,LG,Slate,Zero Latency,763.74,488,B000,L,Z
B000Y7RNCC,B000,Y,Y7,Y7R,NCC,Smartphones,Yamaha,Purple,Rugged Design,2958.33,203,B000,Y,R
B000W4CH8C,B000,W,W4,W4C,H8C,Smartphones,Western Digital,Red,AI-enhanced,1292.61,474,B000,W,C
B000NSN17S,B000,N,NS,NSN,17S,Smartphones,Nikon,Turquoise,Noise Reduction,1716.32,106,B000,N,N
B00063KO6G,B000,6,63,63K,O6G,Smartphones,Lenovo,Gold,Kinetic Charging,2861.35,442,B000,6,K
B000DZH83E,B000,D,DZ,DZH,83E,Smartphones,DJI,Ice Blue,Metal Build,2629.9,330,B000,D,H
B0002473ZY,B000,2,24,247,3ZY,Smartphones,Samsung,Red,Foldable,350.07,96,B000,2,7
B000A2SV18,B000,A,A2,A2S,V18,Smartphones,Google,Silver,Stereo Speakers,157.78,51,B000,A,S
B000CS0302,B000,C,CS,CS0,302,Smartphones,Canon,Turquoise,Standard,1210.46,380,B000,C,0
B000EMK4HI,B000,E,EM,EMK,4HI,Smartphones,Epson,Burgundy,Kinetic Charging,1518.11,50,B000,E,K
B0002JFOFK,B000,2,2J,2JF,OFK,Smartphones,Samsung,Graphite,Biometric Security,602.95,256,B000,2,F
B0002GRUJ6,B000,2,2G,2GR,UJ6,Smartphones,Samsung,Magenta,Rugged Design,802.25,155,B000,2,R
B000BTNW7S,B000,B,BT,BTN,W7S,Smartphones,Unknown,Amber,Noise Reduction,1638.15,242,B000,B,N
B00030DMV6,B000,3,30,30D,MV6,Smartphones,Sony,Black,Gaming Optimized,907.71,69,B000,3,D
B000O2KIKG,B000,O,O2,O2K,IKG,Smartphones,OnePlus,Silver,Kinetic Charging,459.41,164,B000,O,K
B000LGABSY,B000,L,LG,LGA,BSY,Smartphones,LG,Magenta,Touchscreen,1029.37,471,B000,L,A
B000PEBBK4,B000,P,PE,PEB,BK4,Smartphones,Panasonic,Lime,OLED Display,912.56,281,B000,P,B
B000KJLVO0,B000,K,KJ,KJL,VO0,Smartphones,Kodak,Graphite,Long Battery Life,1690.98,434,B000,K,L
B000RXC5LW,B000,R,RX,RXC,5LW,Smartphones,Razer,Crimson,AI-enhanced,509.1,315,B000,R,C
B000F6X7WC,B000,F,F6,F6X,7WC,Smartphones,Fujifilm,Green,X-Ray Mode,2294.39,229,B000,F,X
B000ZHYNVU,B000,Z,ZH,ZHY,NVU,Smartphones,Zeiss,Lavender,Yoga Mode,1412.18,476,B000,Z,Y
B00080QFDI,B000,8,80,80Q,FDI,Smartphones,Acer,Black,Quantum Display,1627.07,108,B000,8,Q
B000ILZGPA,B000,I,IL,ILZ,GPA,Smartphones,Intel,Navy,Zero Latency,1128.49,340,B000,I,Z
B000VG0NAU,B000,V,VG,VG0,NAU,Smartphones,Vivo,Magenta,Standard,1930.91,457,B000,V,0
B000W2NZBW,B000,W,W2,W2N,ZBW,Smartphones,Western Digital,Silver,Noise Reduction,1059.42,99,B000,W,N
B000QJF69A,B000,Q,QJ,QJF,69A,Smartphones,Qualcomm,Graphite,Biometric Security,2526.25,117,B000,Q,F
B000LO5EXI,B000,L,LO,LO5,EXI,Smartphones,LG,Champagne,Noise Cancellation,2800.36,300,B000,L,5
B0007W5LFA,B000,7,7W,7W5,LFA,Smartphones,Asus,Onyx,Noise Cancellation,797.03,343,B000,7,5
B00069NYYE,B000,6,69,69N,YYE,Smartphones,Lenovo,Brown,Noise Reduction,58.3,405,B000,6,N
B00009XV40,B000,0,09,09X,V40,Smartphones,Generic,Brown,X-Ray Mode,2104.59,304,B000,0,X
B00005MITI,B000,0,05,05M,ITI,Smartphones,Generic,Blue,MagSafe Compatible,1900.65,301,B000,0,M
B000VDPCD6,B000,V,VD,VDP,CD6,Smartphones,Vivo,Dark Blue,Performance Mode,2427.97,42,B000,V,P
B000TMB31Y,B000,T,TM,TMB,31Y,Smartphones,Toshiba,Burgundy,OLED Display,2705.4,136,B000,T,B
B000HDONVM,B000,H,HD,HDO,NVM,Smartphones,Huawei,Dark Blue,Optical Zoom,1640.3,365,B000,H,O
B000196C3E,B000,1,19,196,C3E,Smartphones,Apple,Brown,Water Resistant,973.23,433,B000,1,6
B000N522I0,B000,N,N5,N52,2I0,Smartphones,Nikon,Blue,High Refresh Rate,1241.5,4,B000,N,2
B00006I5LN,B000,0,06,06I,5LN,Smartphones,Generic,Green,Graphene Battery,1324.63,80,B000,0,I
B00004Z7DT,B000,0,04,04Z,7DT,Smartphones,Generic,Red,Zero Latency,481.69,471,B000,0,Z
B000AOYWVE,B000,A,AO,AOY,WVE,Smartphones,Google,Champagne,Yoga Mode,2284.04,433,B000,A,Y
B000I566J6,B000,I,I5,I56,6J6,Smartphones,Intel,Blue,Water Resistant,2167.07,115,B000,I,6
B000PHH20Y,B000,P,PH,PHH,20Y,Smartphones,Panasonic,Lavender,Metal Build,2068.01,40,B000,P,H
B000HRVDJI,B000,H,HR,HRV,DJI,Smartphones,Huawei,Titanium,Voice Control,2582.8,421,B000,H,V
B0004032GA,B000,4,40,403,2GA,Smartphones,Dell,Black,AMOLED Display,86.19,491,B000,4,3
B000B59JGA,B000,B,B5,B59,JGA,Smartphones,Unknown,Blue,Pro Camera System,2026.93,403,B000,B,9
B000AQ5JDC,B000,A,AQ,AQ5,JDC,Smartphones,Google,Slate,Noise Cancellation,1312.53,393,B000,A,5
B00004VVUL,B000,0,04,04V,VUL,Smartphones,Generic,Red,Voice Control,434.57,207,B000,0,V
B000EVQ3PQ,B000,E,EV,EVQ,3PQ,Smartphones,Epson,Mustard,Quantum Display,447.39,288,B000,E,Q
B000YYVL8W,B000,Y,YY,YYV,L8W,Smartphones,Yamaha,Olive,Voice Control,791.32,326,B000,Y,V
B000SRU636,B000,S,SR,SRU,636,Smartphones,Sharp,Titanium,Ultra HD,2625.72,92,B000,S,U
B0007LXQBW,B000,7,7L,7LX,QBW,Smartphones,Asus,Navy,X-Ray Mode,1515.11,362,B000,7,X
B000E1S3OA,B000,E,E1,E1S,3OA,Smartphones,Epson,White,Stereo Speakers,2875.4,53,B000,E,S
B000I1X6LQ,B000,I,I1,I1X,6LQ,Smartphones,Intel,White,X-Ray Mode,506.79,269,B000,I,X
B000LEUZUK,B000,L,LE,LEU,ZUK,Smartphones,LG,Lime,Ultra HD,1354.2,474,B000,L,U
B000ROQJ1S,B000,R,RO,ROQ,J1S,Smartphones,Razer,Champagne,Quantum Display,2374.13,464,B000,R,Q
B0006GQLUQ,B000,6,6G,6GQ,LUQ,Smartphones,Lenovo,Magenta,Quantum Display,1203.39,352,B000,6,Q
B000EHYAJ6,B000,E,EH,EHY,AJ6,Smartphones,Epson,Lavender,Yoga Mode,2073.75,425,B000,E,Y
B000815I8U,B000,8,81,815,I8U,Smartphones,Acer,White,Noise Cancellation,2873.93,156,B000,8,5
B00009R6KF,B000,0,09,09R,6KF,Smartphones,Generic,Brown,Rugged Design,651.79,114,B000,0,R
B000E1PXJS,B000,E,E1,E1P,XJS,Smartphones,Epson,White,Performance Mode,172.48,119,B000,E,P
B000TM1O3Q,B000,T,TM,TM1,O3Q,Smartphones,Toshiba,Burgundy,Wireless Charging,2206.6,282,B000,T,1
B00066HMJA,B000,6,66,66H,MJA,Smartphones,Lenovo,Green,Metal Build,1854.46,161,B000,6,H
B000LXXPS0,B000,L,LX,LXX,PS0,Smartphones,LG,Crimson,X-Ray Mode,2372.34,122,B000,L,X
B000093UQ7,B000,0,09,093,UQ7,Smartphones,Generic,Brown,AMOLED Display,975.78,57,B000,0,3
B000F3O9FE,B000,F,F3,F3O,9FE,Smartphones,Fujifilm,Gold,Optical Zoom,540.17,7,B000,F,O
B000DIMG1A,B000,D,DI,DIM,G1A,Smartphones,DJI,Charcoal,MagSafe Compatible,1230.15,495,B000,D,M
B000QE7J7C,B000,Q,QE,QE7,J7C,Smartphones,Qualcomm,Lime,Foldable,2841.72,393,B000,Q,7
B0001BFJF4,B000,1,1B,1BF,JF4,Smartphones,Apple,Orange,Biometric Security,2532.69,56,B000,1,F
B000AM0HDI,B000,A,AM,AM0,HDI,Smartphones,Google,Burgundy,Standard,2512.86,22,B000,A,0
B000OORHI0,B000,O,OO,OOR,HI0,Smartphones,OnePlus,Champagne,Rugged Design,2954.55,478,B000,O,R
B0004FPZ88,B000,4,4F,4FP,Z88,Smartphones,Dell,Teal,Performance Mode,1176.67,177,B000,4,P
B000X2CYFO,B000,X,X2,X2C,YFO,Smartphones,Xiaomi,Silver,AI-enhanced,762.04,72,B000,X,C
B000KKVK18,B000,K,KK,KKV,K18,Smartphones,Kodak,Rose Gold,Voice Control,643.71,442,B000,K,V
B00020IR3U,B000,2,20,20I,R3U,Smartphones,Samsung,Black,Graphene Battery,240.3,219,B000,2,I
B000Z7C8Q2,B000,Z,Z7,Z7C,8Q2,Smartphones,Zeiss,Purple,AI-enhanced,614.74,242,B000,Z,C
B000E0GS2K,B000,E,E0,E0G,S2K,Smartphones,Epson,Black,Ultra Light,244.9,288,B000,E,G
B0002MK82G,B000,2,2M,2MK,82G,Smartphones,Samsung,Burgundy,Kinetic Charging,2785.54,251,B000,2,K
B000PED78S,B000,P,PE,PED,78S,Smartphones,Panasonic,Lime,Gaming Optimized,50.8,160,B000,P,D
B000KX8T1E,B000,K,KX,KX8,T1E,Smartphones,Kodak,Crimson,5G Enabled,1139.27,289,B000,K,8
B000I1OLI8,B000,I,I1,I1O,LI8,Smartphones,Intel,White,Optical Zoom,604.59,263,B000,I,O
B000FIN89M,B000,F,FI,FIN,89M,Smartphones,Fujifilm,Charcoal,Noise Reduction,2860.1,214,B000,F,N
B000ARD9PG,B000,A,AR,ARD,9PG,Smartphones,Google,Titanium,Gaming Optimized,2220.71,165,B000,A,D
B000QVEJB4,B000,Q,QV,QVE,JB4,Smartphones,Qualcomm,Mustard,Smart Assistant,1403.54,426,B000,Q,E
B000P9W216,B000,P,P9,P9W,216,Smartphones,Panasonic,Brown,Waterproof,510.83,143,B000,P,W
B000J00Z5G,B000,J,J0,J00,Z5G,Smartphones,JBL,Black,Standard,2861.26,426,B000,J,0
B000Q6T8JC,B000,Q,Q6,Q6T,8JC,Smartphones,Qualcomm,Green,Temperature Sensor,2657.1,350,B000,Q,T
B000H6QQFU,B000,H,H6,H6Q,QFU,Smartphones,Huawei,Green,Quantum Display,1164.79,399,B000,H,Q
B000SOEFEK,B000,S,SO,SOE,FEK,Smartphones,Sharp,Champagne,Smart Assistant,705.5,142,B000,S,E
B00005CA33,B000,0,05,05C,A33,Smartphones,Generic,Blue,AI-enhanced,1606.26,298,B000,0,C
B000ACPUV2,B000,A,AC,ACP,UV2,Smartphones,Google,Cyan,Performance Mode,1170.2,474,B000,A,P
B000I1D15W,B000,I,I1,I1D,15W,Smartphones,Intel,White,Gaming Optimized,1442.8,293,B000,I,D
B000HJ982K,B000,H,HJ,HJ9,82K,Smartphones,Huawei,Graphite,Pro Camera System,2123.15,426,B000,H,9
B000LF2296,B000,L,LF,LF2,296,Smartphones,LG,Teal,High Refresh Rate,99.63,364,B000,L,2
B000ZYKFY2,B000,Z,ZY,ZYK,FY2,Smartphones,Zeiss,Olive,Kinetic Charging,1176.98,401,B000,Z,K
B0002805U0,B000,2,28,280,5U0,Smartphones,Samsung,Pink,Standard,1555.46,337,B000,2,0
B0007OF0TK,B000,7,7O,7OF,0TK,Smartphones,Asus,Champagne,Biometric Security,952.21,350,B000,7,F
B00070IO7E,B000,7,70,70I,O7E,Smartphones,Asus,Black,Graphene Battery,994.54,377,B000,7,I
B000OPBH0I,B000,O,OP,OPB,H0I,Smartphones,OnePlus,Coral,OLED Display,1909.33,461,B000,O,B
B000XQOLN8,B000,X,XQ,XQO,LN8,Smartphones,Xiaomi,Slate,Optical Zoom,2016.1,88,B000,X,O
B000ZI3TN2,B000,Z,ZI,ZI3,TN2,Smartphones,Zeiss,Charcoal,AMOLED Display,2265.76,141,B000,Z,3
B00005OMY8,B000,0,05,05O,MY8,Smartphones,Generic,Blue,Optical Zoom,1115.99,346,B000,0,O
B000OIWVUU,B000,O,OI,OIW,VUU,Smartphones,OnePlus,Charcoal,Waterproof,2611.9,69,B000,O,W
B000JQB4C8,B000,J,JQ,JQB,4C8,Smartphones,JBL,Slate,OLED Display,1771.71,90,B000,J,B
B00013BNWK,B000,1,13,13B,NWK,Smartphones,Apple,Gold,OLED Display,53.59,204,B000,1,B
B000F762R8,B000,F,F7,F76,2R8,Smartphones,Fujifilm,Purple,Water Resistant,443.64,115,B000,F,6
B000V2FJAS,B000,V,V2,V2F,JAS,Smartphones,Vivo,Silver,Biometric Security,1840.76,312,B000,V,F
B00067M5O6,B000,6,67,67M,5O6,Smartphones,Lenovo,Purple,MagSafe Compatible,2271.99,323,B000,6,M
B00083Y6Y0,B000,8,83,83Y,6Y0,Smartphones,Acer,Gold,Yoga Mode,1920.68,236,B000,8,Y
B00009UHL0,B000,0,09,09U,HL0,Smartphones,Generic,Brown,Ultra HD,628.05,184,B000,0,U
B000CP4LC6,B000,C,CP,CP4,LC6,Smartphones,Canon,Coral,HDR Support,1040.02,88,B000,C,4
B000KKW04E,B000,K,KK,KKW,04E,Smartphones,Kodak,Rose Gold,Waterproof,1945.15,115,B000,K,W
B0005924K0,B000,5,59,592,4K0,Smartphones,HP,Brown,High Refresh Rate,1803.66,345,B000,5,2
B0007WHJQO,B000,7,7W,7WH,JQO,Smartphones,Asus,Onyx,Metal Build,2034.54,76,B000,7,H
B000JLPL7M,B000,J,JL,JLP,L7M,Smartphones,JBL,Navy,Performance Mode,1515.68,273,B000,J,P
B000A1J9IS,B000,A,A1,A1J,9IS,Smartphones,Google,White,JBL-Tuned Audio,171.24,231,B000,A,J
B0006FRY12,B000,6,6F,6FR,Y12,Smartphones,Lenovo,Teal,Rugged Design,121.55,439,B000,6,R
B00000J4GP,B000,0,00,00J,4GP,Smartphones,Generic,Black,JBL-Tuned Audio,931.53,391,B000,0,J
B0000BZZGG,B000,0,0B,0BZ,ZGG,Smartphones,Generic,Orange,Zero Latency,107.46,316,B000,0,Z
B000PG8S30,B000,P,PG,PG8,S30,Smartphones,Panasonic,Magenta,5G Enabled,1947.59,247,B000,P,8
B00030EYOK,B000,3,30,30E,YOK,Smartphones,Sony,Black,Smart Assistant,2801.13,414,B000,3,E
B000LR169Q,B000,L,LR,LR1,69Q,Smartphones,LG,Titanium,Wireless Charging,2335.73,160,B000,L,1
B000E453LS,B000,E,E4,E45,3LS,Smartphones,Epson,Red,Noise Cancellation,2994.38,169,B000,E,5
B00013J86I,B000,1,13,13J,86I,Smartphones,Apple,Gold,JBL-Tuned Audio,2162.23,451,B000,1,J
B0000DK6FZ,B000,0,0D,0DK,6FZ,Smartphones,Generic,Dark Blue,Kinetic Charging,2227.92,2,B000,0,K
B0007XE9R0,B000,7,7X,7XE,9R0,Smartphones,Asus,Crimson,Smart Assistant,2614.04,342,B000,7,E
B000LQNNZM,B000,L,LQ,LQN,NZM,Smartphones,LG,Slate,Noise Reduction,1697.57,190,B000,L,N
B000VUZN3I,B000,V,VU,VUZ,N3I,Smartphones,Vivo,Emerald,Zero Latency,1773.36,145,B000,V,Z
B000CEPGGW,B000,C,CE,CEP,GGW,Smartphones,Canon,Lime,Performance Mode,1928.24,91,B000,C,P
B000AY8D8C,B000,A,AY,AY8,D8C,Smartphones,Google,Olive,5G Enabled,1513.18,32,B000,A,8
B000QAUGJY,B000,Q,QA,QAU,GJY,Smartphones,Qualcomm,Beige,Ultra HD,1390.14,235,B000,Q,U
B000F6573E,B000,F,F6,F65,73E,Smartphones,Fujifilm,Green,Noise Cancellation,193.59,245,B000,F,5
B000KLU39W,B000,K,KL,KLU,39W,Smartphones,Kodak,Navy,Ultra HD,2063.76,32,B000,K,U
B00004X109,B000,0,04,04X,109,Smartphones,Generic,Red,X-Ray Mode,2374.72,106,B000,0,X
B000NK8MI4,B000,N,NK,NK8,MI4,Smartphones,Nikon,Rose Gold,5G Enabled,516.68,104,B000,N,8
B00000J057,B000,0,00,00J,057,Smartphones,Generic,Black,JBL-Tuned Audio,399.74,31,B000,0,J
B00081PR7C,B000,8,81,81P,R7C,Smartphones,Acer,White,Performance Mode,2316.54,494,B000,8,P
B0002VG3OO,B000,2,2V,2VG,3OO,Smartphones,Samsung,Mustard,Ultra Light,330.65,1,B000,2,G
B00080FGQU,B000,8,80,80F,GQU,Smartphones,Acer,Black,Biometric Security,2799.25,269,B000,8,F
B000XFX2KM,B000,X,XF,XFX,2KM,Smartphones,Xiaomi,Teal,X-Ray Mode,708.31,81,B000,X,X
B000AV4NE8,B000,A,AV,AV4,NE8,Smartphones,Google,Mustard,HDR Support,1274.58,93,B000,A,4
B000138VGQ,B000,1,13,138,VGQ,Smartphones,Apple,Gold,5G Enabled,2817.78,288,B000,1,8
B000K2PD8W,B000,K,K2,K2P,D8W,Smartphones,Kodak,Silver,Performance Mode,1457.91,13,B000,K,P
B000B5U9UK,B000,B,B5,B5U,9UK,Smartphones,Unknown,Blue,Ultra HD,673.06,369,B000,B,U
B000MUUFR6,B000,M,MU,MUU,FR6,Smartphones,Motorola,Emerald,Ultra HD,256.19,301,B000,M,U
B000R4J1I6,B000,R,R4,R4J,1I6,Smartphones,Razer,Red,JBL-Tuned Audio,2827.09,13,B000,R,J
B0002Y4WV2,B000,2,2Y,2Y4,WV2,Smartphones,Samsung,Olive,HDR Support,1311.52,1,B000,2,4
B000SUGDR6,B000,S,SU,SUG,DR6,Smartphones,Sharp,Emerald,Ultra Light,2699.61,282,B000,S,G
B000ZPJ79A,B000,Z,ZP,ZPJ,79A,Smartphones,Zeiss,Coral,JBL-Tuned Audio,1602.3,266,B000,Z,J
B000NM49YS,B000,N,NM,NM4,9YS,Smartphones,Nikon,Burgundy,HDR Support,2634.85,489,B000,N,4
B0007A0DQ4,B000,7,7A,7A0,DQ4,Smartphones,Asus,Beige,Standard,843.52,430,B000,7,0
B000K2T7ZC,B000,K,K2,K2T,7ZC,Smartphones,Kodak,Silver,Temperature Sensor,2488.66,282,B000,K,T
B00097BZ58,B000,9,97,97B,Z58,Smartphones,Microsoft,Purple,OLED Display,2646.53,90,B000,9,B
B000UYWTWS,B000,U,UY,UYW,TWS,Smartphones,Ulefone,Olive,Waterproof,2835.23,179,B000,U,W
B000067RVJ,B000,0,06,067,RVJ,Smartphones,Generic,Green,Foldable,227.67,390,B000,0,7
B000T735JM,B000,T,T7,T73,5JM,Smartphones,Toshiba,Purple,AMOLED Display,1305.63,415,B000,T,3
B000CQ10XI,B000,C,CQ,CQ1,0XI,Smartphones,Canon,Slate,Wireless Charging,1871.39,472,B000,C,1
B000050AOK,B000,0,05,050,AOK,Smartphones,Generic,Blue,Standard,746.09,249,B000,0,0
B000JJSQ8U,B000,J,JJ,JJS,Q8U,Smartphones,JBL,Graphite,Stereo Speakers,770.16,159,B000,J,S
B000GE8V60,B000,G,GE,GE8,V60,Smartphones,GoPro,Lime,5G Enabled,183.47,61,B000,G,8
B00079TE9W,B000,7,79,79T,E9W,Smartphones,Asus,Brown,Temperature Sensor,1971.86,482,B000,7,T
B0001J3Q92,B000,1,1J,1J3,Q92,Smartphones,Apple,Graphite,AMOLED Display,94.04,197,B000,1,3
B000GON01G,B000,G,GO,GON,01G,Smartphones,GoPro,Champagne,Noise Reduction,927.76,234,B000,G,N
B000I3SBOG,B000,I,I3,I3S,BOG,Smartphones,Intel,Gold,Stereo Speakers,1221.15,220,B000,I,S
B000CD8BCY,B000,C,CD,CD8,BCY,Smartphones,Canon,Dark Blue,5G Enabled,1852.9,164,B000,C,8
B000H157S2,B000,H,H1,H15,7S2,Smartphones,Huawei,White,Noise Cancellation,898.71,264,B000,H,5
B000F42S7O,B000,F,F4,F42,S7O,Smartphones,Fujifilm,Red,High Refresh Rate,754.46,300,B000,F,2
B000069VAZ,B000,0,06,069,VAZ,Smartphones,Generic,Green,Pro Camera System,347.56,211,B000,0,9
B000R8S7VE,B000,R,R8,R8S,7VE,Smartphones,Razer,Pink,Stereo Speakers,676.43,87,B000,R,S
B000I3C624,B000,I,I3,I3C,624,Smartphones,Intel,Gold,AI-enhanced,93.65,458,B000,I,C
B00092GL1G,B000,9,92,92G,L1G,Smartphones,Microsoft,Silver,Ultra Light,2306.07,185,B000,9,G
B000Z8FIUE,B000,Z,Z8,Z8F,IUE,Smartphones,Zeiss,Pink,Biometric Security,276.14,303,B000,Z,F
B000LMTC24,B000,L,LM,LMT,C24,Smartphones,LG,Burgundy,Temperature Sensor,1633.17,92,B000,L,T
B000HS2TYA,B000,H,HS,HS2,TYA,Smartphones,Huawei,Turquoise,High Refresh Rate,638.23,105,B000,H,2
B000KMRFXI,B000,K,KM,KMR,FXI,Smartphones,Kodak,Burgundy,Rugged Design,1387.29,276,B000,K,R
B000068O3J,B000,0,06,068,O3J,Smartphones,Generic,Green,5G Enabled,2125.99,482,B000,0,8
B000WX2T7C,B000,W,WX,WX2,T7C,Smartphones,Western Digital,Crimson,High Refresh Rate,1560.29,193,B000,W,2
B0009JLTHA,B000,9,9J,9JL,THA,Smartphones,Microsoft,Graphite,Long Battery Life,2008.3,185,B000,9,L
B000A0EFDS,B000,A,A0,A0E,FDS,Smartphones,Google,Black,Smart Assistant,2979.19,99,B000,A,E
B000R4DFY2,B000,R,R4,R4D,FY2,Smartphones,Razer,Red,Gaming Optimized,2323.29,442,B000,R,D
B000YSU8YG,B000,Y,YS,YSU,8YG,Smartphones,Yamaha,Turquoise,Ultra HD,538.73,342,B000,Y,U
B0000AT9MY,B000,0,0A,0AT,9MY,Smartphones,Generic,Beige,Temperature Sensor,178.17,482,B000,0,T
B000QS10IC,B000,Q,QS,QS1,0IC,Smartphones,Qualcomm,Turquoise,Wireless Charging,2416.26,388,B000,Q,1
